Date,Open,High,Low,Close,Adj Close,Volume
2016-06-29,48.560001,49.689999,48.000000,49.279999,49.279999,1026200
2016-06-30,49.029999,49.520000,48.250000,48.919998,48.919998,968900
2016-07-01,49.189999,49.630001,48.540001,48.959999,48.959999,673200
2016-07-05,48.639999,49.279999,47.770000,49.110001,49.110001,937100
2016-07-06,48.750000,49.779999,48.250000,49.320000,49.320000,636900
2016-07-07,49.610001,50.180000,49.310001,49.529999,49.529999,579300
2016-07-08,49.990002,51.080002,49.840000,50.500000,50.500000,887400
2016-07-11,51.360001,51.560001,50.320000,50.419998,50.419998,1290300
2016-07-12,50.599998,53.709999,50.490002,53.130001,53.130001,2037300
2016-07-13,53.520000,53.520000,52.360001,52.480000,52.480000,776900
2016-07-14,53.009998,53.730000,52.910000,53.270000,53.270000,693500
2016-07-15,53.430000,53.480000,52.590000,53.189999,53.189999,438600
2016-07-18,53.230000,53.810001,53.000000,53.630001,53.630001,400000
2016-07-19,53.770000,54.330002,53.310001,53.630001,53.630001,692400
2016-07-20,54.830002,57.820000,54.610001,57.029999,57.029999,2622900
2016-07-21,56.950001,57.029999,54.799999,54.950001,54.950001,850900
2016-07-22,55.200001,57.279999,54.810001,57.060001,57.060001,849800
2016-07-25,54.930000,55.970001,54.110001,55.680000,55.680000,1521300
2016-07-26,55.680000,56.250000,55.599998,56.130001,56.130001,972400
2016-07-27,56.520000,57.049999,55.619999,56.090000,56.090000,858500
2016-07-28,57.080002,57.250000,56.110001,56.950001,56.950001,1182700
2016-07-29,56.910000,57.000000,55.209999,56.509998,56.509998,1018100
2016-08-01,56.299999,57.119999,55.619999,56.439999,56.439999,1098800
2016-08-02,56.180000,57.139999,55.630001,56.400002,56.400002,2598500
2016-08-03,52.869999,53.500000,50.270000,53.200001,53.200001,6005000
2016-08-04,53.160000,54.000000,52.720001,52.730000,52.730000,1547300
2016-08-05,52.820000,53.750000,52.790001,53.709999,53.709999,1116100
2016-08-08,54.000000,54.389999,53.110001,53.189999,53.189999,836800
2016-08-09,53.000000,53.220001,51.860001,52.950001,52.950001,1355400
2016-08-10,52.900002,53.180000,52.049999,52.820000,52.820000,675800
2016-08-11,52.840000,54.000000,52.709999,53.730000,53.730000,859400
2016-08-12,53.650002,53.860001,53.270000,53.849998,53.849998,797100
2016-08-15,53.930000,54.900002,53.759998,54.630001,54.630001,627800
2016-08-16,54.959999,55.540001,54.080002,54.250000,54.250000,1135000
2016-08-17,54.040001,54.689999,53.669998,53.840000,53.840000,1065300
2016-08-18,53.700001,54.660000,53.509998,54.470001,54.470001,592600
2016-08-19,54.090000,55.310001,54.009998,55.250000,55.250000,789700
2016-08-22,54.790001,55.230000,54.549999,54.869999,54.869999,741700
2016-08-23,59.139999,62.529999,58.790001,62.220001,62.220001,7519900
2016-08-24,62.020000,62.029999,60.189999,60.490002,60.490002,3033800
2016-08-25,59.000000,60.240002,58.810001,59.790001,59.790001,1679100
2016-08-26,59.650002,60.000000,58.389999,59.270000,59.270000,1520000
2016-08-29,59.259998,59.820000,58.540001,59.330002,59.330002,659300
2016-08-30,59.250000,59.900002,58.560001,58.910000,58.910000,823800
2016-08-31,58.610001,58.720001,57.770000,58.029999,58.029999,650300
2016-09-01,57.639999,58.330002,57.290001,58.029999,58.029999,576600
2016-09-02,58.349998,58.750000,57.840000,58.459999,58.459999,637200
2016-09-06,58.549999,59.700001,58.509998,58.700001,58.700001,742200
2016-09-07,58.590000,59.580002,58.230000,58.340000,58.340000,902100
2016-09-08,58.299999,58.599998,57.290001,57.400002,57.400002,631400
2016-09-09,57.139999,57.939999,56.410000,57.549999,57.549999,1171400
2016-09-12,57.060001,57.419998,56.209999,57.080002,57.080002,928100
2016-09-13,56.509998,57.389999,55.080002,55.500000,55.500000,1007000
2016-09-14,55.439999,56.430000,54.900002,55.380001,55.380001,1241600
2016-09-15,55.279999,55.639999,54.639999,55.160000,55.160000,1171400
2016-09-16,55.160000,55.340000,54.369999,54.869999,54.869999,1074800
2016-09-19,55.369999,55.430000,54.080002,54.180000,54.180000,746400
2016-09-20,54.250000,54.750000,53.160000,53.310001,53.310001,1092000
2016-09-21,53.630001,53.880001,52.910000,53.810001,53.810001,1016200
2016-09-22,54.389999,54.689999,53.529999,54.480000,54.480000,656800
2016-09-23,54.529999,54.990002,53.990002,54.410000,54.410000,673700
2016-09-26,54.090000,54.349998,53.590000,53.959999,53.959999,525200
2016-09-27,53.970001,55.049999,53.970001,54.810001,54.810001,633300
2016-09-28,54.990002,55.930000,54.950001,55.880001,55.880001,766900
2016-09-29,55.860001,56.139999,54.549999,54.740002,54.740002,710700
2016-09-30,54.930000,55.540001,54.020000,55.270000,55.270000,762400
2016-10-03,55.279999,56.220001,55.259998,56.020000,56.020000,715500
2016-10-04,56.200001,56.230000,55.560001,55.709999,55.709999,580200
2016-10-05,55.520000,55.529999,53.700001,53.779999,53.779999,1426100
2016-10-06,53.689999,53.689999,51.430000,51.630001,51.630001,2130800
2016-10-07,51.380001,51.430000,50.200001,50.410000,50.410000,1740200
2016-10-10,50.500000,51.820000,50.500000,50.830002,50.830002,1111600
2016-10-11,50.810001,51.630001,49.759998,49.939999,49.939999,1433300
2016-10-12,49.689999,50.139999,49.070000,49.349998,49.349998,776600
2016-10-13,48.669998,49.070000,47.910000,48.930000,48.930000,1412000
2016-10-14,48.889999,50.060001,48.000000,48.029999,48.029999,1289000
2016-10-17,48.029999,48.160000,47.139999,47.200001,47.200001,1304900
2016-10-18,47.869999,48.080002,47.099998,47.230000,47.230000,831400
2016-10-19,50.040001,53.020000,48.500000,48.910000,48.910000,6468300
2016-10-20,48.299999,49.549999,47.810001,49.020000,49.020000,1920300
2016-10-21,48.000000,48.389999,47.209999,48.250000,48.250000,1897900
2016-10-24,48.680000,49.099998,48.099998,48.900002,48.900002,1227800
2016-10-25,48.730000,48.910000,47.740002,47.869999,47.869999,1318300
2016-10-26,47.759998,48.560001,47.680000,48.110001,48.110001,891000
2016-10-27,48.700001,49.130001,47.419998,47.639999,47.639999,993900
2016-10-28,47.299999,48.169998,47.279999,47.820000,47.820000,2222800
2016-10-31,48.000000,48.279999,47.310001,48.049999,48.049999,1904600
2016-11-01,48.049999,49.650002,48.029999,49.509998,49.509998,3702400
2016-11-02,44.230000,45.720001,42.820000,43.509998,43.509998,8041500
2016-11-03,43.139999,44.150002,42.700001,43.590000,43.590000,1922600
2016-11-04,43.770000,45.549999,43.770000,44.700001,44.700001,2010400
2016-11-07,45.580002,46.450001,45.119999,45.650002,45.650002,1101000
2016-11-08,45.580002,46.480000,45.009998,46.200001,46.200001,968600
2016-11-09,44.970001,47.720001,44.910000,46.980000,46.980000,1366600
2016-11-10,47.590000,48.680000,46.299999,47.320000,47.320000,1413500
2016-11-11,47.070000,47.549999,46.189999,47.410000,47.410000,1227200
2016-11-14,47.830002,47.990002,45.720001,46.000000,46.000000,1641700
2016-11-15,46.119999,47.000000,45.599998,46.549999,46.549999,1157900
2016-11-16,46.330002,46.720001,45.740002,45.950001,45.950001,1151600
2016-11-17,45.790001,47.700001,45.470001,47.200001,47.200001,1206300
2016-11-18,47.730000,47.869999,46.029999,46.470001,46.470001,1028400
2016-11-21,46.590000,47.310001,46.290001,47.250000,47.250000,761300
2016-11-22,46.980000,47.680000,46.639999,47.430000,47.430000,683200
2016-11-23,47.060001,47.320000,46.639999,46.860001,46.860001,600100
2016-11-25,46.860001,47.209999,46.150002,47.020000,47.020000,286300
2016-11-28,46.959999,47.470001,45.520000,45.720001,45.720001,715700
2016-11-29,45.700001,46.020000,45.099998,45.369999,45.369999,782800
2016-11-30,45.900002,45.950001,44.599998,44.880001,44.880001,651800
2016-12-01,44.790001,45.439999,43.250000,44.180000,44.180000,1366200
2016-12-02,42.439999,44.549999,42.240002,44.340000,44.340000,1264000
2016-12-05,44.540001,45.930000,44.389999,45.419998,45.419998,1118800
2016-12-06,45.389999,45.799999,44.950001,45.360001,45.360001,1101300
2016-12-07,45.180000,46.080002,44.770000,45.570000,45.570000,869500
2016-12-08,45.639999,46.060001,45.259998,45.650002,45.650002,581500
2016-12-09,45.790001,46.970001,45.520000,45.950001,45.950001,973800
2016-12-12,45.810001,45.939999,44.119999,44.840000,44.840000,944900
2016-12-13,44.720001,46.080002,44.529999,45.000000,45.000000,901800
2016-12-14,44.849998,44.849998,43.779999,43.990002,43.990002,901800
2016-12-15,43.779999,44.869999,43.709999,44.220001,44.220001,701500
2016-12-16,44.150002,44.750000,43.790001,44.020000,44.020000,678800
2016-12-19,44.029999,44.220001,42.959999,43.090000,43.090000,1007100
2016-12-20,43.209999,43.680000,42.419998,42.660000,42.660000,890400
2016-12-21,42.849998,42.930000,41.830002,42.349998,42.349998,1332800
2016-12-22,42.279999,42.459999,41.549999,41.669998,41.669998,908800
2016-12-23,41.599998,42.160000,41.509998,42.119999,42.119999,485100
2016-12-27,42.139999,43.130001,42.139999,42.709999,42.709999,424000
2016-12-28,42.790001,42.959999,41.610001,41.840000,41.840000,622200
2016-12-29,41.709999,42.020000,41.410000,41.680000,41.680000,564400
2016-12-30,41.810001,42.340000,41.610001,42.150002,42.150002,770200
2017-01-03,41.650002,44.150002,41.650002,43.320000,43.320000,1195900
2017-01-04,43.400002,45.290001,43.330002,45.060001,45.060001,1688200
2017-01-05,44.509998,45.299999,44.200001,44.810001,44.810001,1096800
2017-01-06,44.990002,45.290001,44.790001,44.980000,44.980000,694100
2017-01-09,45.020000,45.459999,44.669998,45.240002,45.240002,775100
2017-01-10,45.369999,45.509998,44.500000,45.189999,45.189999,776900
2017-01-11,45.169998,45.650002,44.630001,45.200001,45.200001,748900
2017-01-12,45.200001,45.200001,43.830002,44.770000,44.770000,772000
2017-01-13,45.000000,45.290001,44.740002,45.060001,45.060001,456900
2017-01-17,45.000000,45.000000,44.020000,44.250000,44.250000,567600
2017-01-18,44.310001,44.580002,44.070000,44.500000,44.500000,634100
2017-01-19,44.689999,44.990002,44.160000,44.830002,44.830002,765500
2017-01-20,44.950001,45.009998,44.450001,44.900002,44.900002,596500
2017-01-23,44.410000,44.889999,44.130001,44.709999,44.709999,540400
2017-01-24,46.389999,46.669998,45.270000,46.450001,46.450001,1102400
2017-01-25,47.349998,48.349998,47.090000,47.840000,47.840000,1440600
2017-01-26,48.340000,48.799999,47.820000,48.209999,48.209999,2075100
2017-01-27,48.389999,48.580002,47.770000,48.139999,48.139999,776400
2017-01-30,47.750000,47.750000,46.759998,47.730000,47.730000,691400
2017-01-31,47.209999,47.860001,47.009998,47.840000,47.840000,640600
2017-02-01,48.099998,48.590000,47.540001,48.459999,48.459999,1778500
2017-02-02,48.080002,49.389999,47.820000,48.209999,48.209999,2846600
2017-02-03,55.430000,57.299999,54.689999,55.279999,55.279999,7180300
2017-02-06,55.000000,56.070000,54.009998,54.119999,54.119999,3334000
2017-02-07,54.000000,54.459999,52.680000,53.580002,53.580002,2950400
2017-02-08,53.680000,54.810001,53.680000,53.939999,53.939999,1147900
2017-02-09,53.939999,54.490002,53.599998,54.000000,54.000000,900900
2017-02-10,54.040001,54.209999,53.660000,53.759998,53.759998,1045800
2017-02-13,54.029999,54.360001,53.500000,53.810001,53.810001,1125200
2017-02-14,53.740002,54.080002,53.299999,54.080002,54.080002,1021600
2017-02-15,53.950001,55.200001,53.860001,55.009998,55.009998,2136500
2017-02-16,55.200001,55.660000,53.779999,54.060001,54.060001,1773800
2017-02-17,53.599998,54.680000,53.299999,54.619999,54.619999,758300
2017-02-21,54.320000,55.160000,54.150002,55.119999,55.119999,1074400
2017-02-22,54.779999,55.090000,53.950001,54.029999,54.029999,630500
2017-02-23,54.130001,54.160000,53.240002,53.369999,53.369999,1053100
2017-02-24,52.779999,53.330002,52.270000,53.259998,53.259998,1003500
2017-02-27,52.980000,53.660000,52.580002,53.580002,53.580002,1033300
2017-02-28,52.740002,53.330002,52.220001,52.740002,52.740002,738800
2017-03-01,53.250000,53.419998,52.070000,53.279999,53.279999,997800
2017-03-02,53.049999,53.380001,51.980000,51.990002,51.990002,879400
2017-03-03,51.849998,52.209999,51.580002,52.139999,52.139999,718300
2017-03-06,51.439999,51.759998,50.730000,51.020000,51.020000,1708500
2017-03-07,50.880001,51.380001,49.450001,50.160000,50.160000,2296500
2017-03-08,50.410000,50.840000,49.750000,49.840000,49.840000,864400
2017-03-09,49.630001,50.110001,49.169998,49.450001,49.450001,1081100
2017-03-10,49.910000,50.080002,48.240002,48.830002,48.830002,1103500
2017-03-13,48.830002,49.070000,48.430000,48.939999,48.939999,1012100
2017-03-14,48.709999,49.169998,48.169998,49.090000,49.090000,696700
2017-03-15,49.130001,49.630001,48.720001,49.419998,49.419998,1704900
2017-03-16,49.689999,49.869999,49.410000,49.459999,49.459999,442300
2017-03-17,49.820000,49.849998,48.970001,49.099998,49.099998,811100
2017-03-20,49.189999,49.270000,48.860001,49.020000,49.020000,615100
2017-03-21,49.160000,49.160000,47.490002,47.599998,47.599998,1013600
2017-03-22,47.599998,48.189999,47.299999,48.110001,48.110001,757900
2017-03-23,48.060001,48.110001,47.500000,47.820000,47.820000,775600
2017-03-24,47.990002,48.689999,47.570000,48.410000,48.410000,736500
2017-03-27,47.830002,48.439999,47.560001,48.189999,48.189999,1033900
2017-03-28,48.110001,48.520000,48.009998,48.250000,48.250000,1446600
2017-03-29,48.209999,48.889999,48.049999,48.830002,48.830002,551500
2017-03-30,48.700001,49.270000,48.660000,48.959999,48.959999,1300000
2017-03-31,49.380001,50.520000,49.200001,49.549999,49.549999,1253200
2017-04-03,49.639999,50.279999,49.410000,49.709999,49.709999,1220200
2017-04-04,49.549999,50.480000,49.549999,49.990002,49.990002,861200
2017-04-05,50.220001,50.770000,49.799999,49.860001,49.860001,815800
2017-04-06,49.779999,50.860001,49.240002,50.830002,50.830002,1229100
2017-04-07,50.799999,51.000000,50.369999,50.660000,50.660000,558600
2017-04-10,50.630001,50.970001,50.400002,50.480000,50.480000,435000
2017-04-11,50.310001,51.000000,50.290001,50.990002,50.990002,654000
2017-04-12,50.860001,51.340000,50.619999,50.860001,50.860001,709000
2017-04-13,50.840000,51.230000,50.470001,50.599998,50.599998,514300
2017-04-17,50.610001,51.150002,50.610001,51.070000,51.070000,842300
2017-04-18,51.259998,52.599998,50.810001,52.520000,52.520000,1145800
2017-04-19,52.720001,53.410000,52.580002,53.270000,53.270000,713500
2017-04-20,53.630001,54.029999,52.840000,53.980000,53.980000,852500
2017-04-21,54.419998,55.360001,53.750000,54.090000,54.090000,1361800
2017-04-24,54.360001,54.570000,53.000000,53.980000,53.980000,1349500
2017-04-25,54.369999,54.419998,53.619999,53.630001,53.630001,777400
2017-04-26,53.619999,53.950001,53.029999,53.650002,53.650002,591900
2017-04-27,53.799999,54.130001,53.349998,53.480000,53.480000,739100
2017-04-28,53.430000,53.880001,53.220001,53.680000,53.680000,585300
2017-05-01,53.750000,54.240002,53.500000,54.110001,54.110001,817500
2017-05-02,54.160000,54.849998,53.650002,54.779999,54.779999,1203100
2017-05-03,54.480000,55.119999,54.209999,54.700001,54.700001,1918000
2017-05-04,61.889999,63.340000,57.650002,58.049999,58.049999,5166300
2017-05-05,58.230000,60.750000,57.990002,60.439999,60.439999,2228500
2017-05-08,59.529999,60.549999,59.439999,60.049999,60.049999,2401000
2017-05-09,60.099998,61.220001,59.799999,60.080002,60.080002,1975900
2017-05-10,59.919998,60.750000,59.419998,60.480000,60.480000,717800
2017-05-11,60.450001,61.000000,60.000000,60.310001,60.310001,1079300
2017-05-12,60.369999,60.980000,60.020000,60.720001,60.720001,641700
2017-05-15,60.849998,62.419998,60.750000,61.930000,61.930000,2588000
2017-05-16,61.930000,62.790001,61.349998,61.980000,61.980000,1175800
2017-05-17,60.750000,61.340000,60.169998,60.230000,60.230000,1173100
2017-05-18,59.880001,60.910000,59.610001,59.689999,59.689999,986800
2017-05-19,60.000000,60.889999,59.470001,60.340000,60.340000,1130300
2017-05-22,60.209999,60.910000,59.500000,60.439999,60.439999,1249800
2017-05-23,60.439999,60.650002,59.799999,60.220001,60.220001,538500
2017-05-24,60.970001,62.040001,60.849998,61.959999,61.959999,2066600
2017-05-25,62.000000,66.860001,61.770000,64.150002,64.150002,3426500
2017-05-26,63.860001,64.889999,63.049999,63.560001,63.560001,1204100
2017-05-30,63.270000,63.650002,62.000000,62.520000,62.520000,909500
2017-05-31,62.680000,63.000000,61.689999,62.009998,62.009998,941500
2017-06-01,62.029999,62.639999,61.430000,62.430000,62.430000,1516800
2017-06-02,62.369999,63.000000,62.020000,62.680000,62.680000,650700
2017-06-05,62.500000,63.340000,62.310001,62.349998,62.349998,687300
2017-06-06,61.959999,62.970001,61.799999,61.970001,61.970001,826400
2017-06-07,62.049999,62.759998,61.250000,61.919998,61.919998,600200
2017-06-08,62.090000,63.270000,61.599998,63.189999,63.189999,685500
2017-06-09,63.410000,64.580002,58.889999,60.299999,60.299999,1680400
2017-06-12,58.919998,60.400002,57.250000,60.220001,60.220001,1803400
2017-06-13,62.660000,63.680000,61.040001,62.150002,62.150002,1931000
2017-06-14,62.369999,62.939999,61.119999,62.119999,62.119999,942800
2017-06-15,61.230000,62.150002,60.750000,61.799999,61.799999,732900
2017-06-16,61.619999,62.230000,61.259998,62.049999,62.049999,1139200
2017-06-19,62.610001,64.110001,62.490002,63.779999,63.779999,1454700
2017-06-20,63.660000,63.990002,62.639999,62.889999,62.889999,1176100
2017-06-21,63.400002,65.489998,63.400002,64.940002,64.940002,1507700
2017-06-22,65.220001,66.099998,64.870003,65.720001,65.720001,1147600
2017-06-23,65.730003,66.519997,65.510002,66.500000,66.500000,1091900
2017-06-26,66.790001,67.099998,65.750000,66.050003,66.050003,925900
2017-06-27,65.750000,66.500000,64.459999,64.470001,64.470001,880100
2017-06-28,64.910004,65.040001,63.639999,64.129997,64.129997,693900
2017-06-29,63.970001,64.250000,61.209999,61.770000,61.770000,1220700
2017-06-30,61.779999,62.419998,61.080002,61.270000,61.270000,1232700
2017-07-03,61.630001,61.790001,60.430000,61.160000,61.160000,456900
2017-07-05,61.389999,62.070000,61.169998,62.049999,62.049999,746800
2017-07-06,61.500000,62.099998,60.930000,61.270000,61.270000,767700
2017-07-07,61.480000,62.560001,61.330002,62.540001,62.540001,624500
2017-07-10,62.770000,63.049999,62.040001,62.270000,62.270000,581600
2017-07-11,62.279999,63.110001,61.810001,62.919998,62.919998,597500
2017-07-12,63.470001,64.769997,63.130001,64.470001,64.470001,691600
2017-07-13,64.550003,64.809998,63.320000,63.630001,63.630001,512600
2017-07-14,63.630001,63.630001,62.189999,62.889999,62.889999,674200
2017-07-17,64.580002,64.580002,63.650002,64.029999,64.029999,541800
2017-07-18,63.799999,64.089996,63.389999,63.759998,63.759998,341800
2017-07-19,64.080002,64.529999,63.799999,64.459999,64.459999,513500
2017-07-20,64.639999,64.959999,64.000000,64.430000,64.430000,350600
2017-07-21,64.269997,64.269997,63.590000,63.770000,63.770000,506900
2017-07-24,63.759998,64.489998,63.410000,64.449997,64.449997,448500
2017-07-25,64.440002,65.430000,63.990002,64.930000,64.930000,576700
2017-07-26,65.099998,65.440002,64.680000,64.980003,64.980003,560100
2017-07-27,65.500000,66.089996,63.720001,64.870003,64.870003,701200
2017-07-28,64.489998,65.099998,63.950001,64.849998,64.849998,649400
2017-07-31,65.160004,65.430000,63.840000,64.449997,64.449997,612700
2017-08-01,64.540001,65.669998,64.440002,65.470001,65.470001,715500
2017-08-02,65.599998,65.669998,63.459999,64.019997,64.019997,2118300
2017-08-03,69.510002,70.000000,66.750000,69.800003,69.800003,4305500
2017-08-04,69.949997,71.529999,69.519997,71.309998,71.309998,1562100
2017-08-07,71.050003,71.400002,70.059998,70.620003,70.620003,1561000
2017-08-08,70.139999,70.669998,69.529999,69.940002,69.940002,973200
2017-08-09,69.110001,70.300003,68.540001,69.860001,69.860001,1131700
2017-08-10,69.500000,69.820000,67.419998,67.970001,67.970001,1132700
2017-08-11,67.680000,68.959999,67.389999,68.669998,68.669998,712200
2017-08-14,69.449997,70.430000,69.070000,70.360001,70.360001,851100
2017-08-15,70.339996,70.550003,69.360001,70.300003,70.300003,598000
2017-08-16,70.430000,71.480003,70.129997,70.820000,70.820000,896500
2017-08-17,70.349998,70.660004,69.260002,69.320000,69.320000,655100
2017-08-18,69.040001,69.809998,68.779999,69.739998,69.739998,485300
2017-08-21,69.580002,70.599998,69.480003,70.269997,70.269997,630400
2017-08-22,70.389999,71.849998,70.269997,71.639999,71.639999,616700
2017-08-23,71.120003,72.000000,71.029999,71.529999,71.529999,439300
2017-08-24,71.660004,72.150002,71.349998,72.029999,72.029999,467500
2017-08-25,72.230003,73.370003,71.690002,71.809998,71.809998,590100
2017-08-28,72.000000,72.139999,71.190002,71.680000,71.680000,492800
2017-08-29,70.720001,71.910004,70.519997,71.519997,71.519997,334700
2017-08-30,71.500000,72.239998,71.309998,72.000000,72.000000,615000
2017-08-31,71.919998,72.599998,71.809998,72.480003,72.480003,534100
2017-09-01,72.629997,73.120003,72.199997,72.660004,72.660004,652700
2017-09-05,72.220001,72.489998,71.019997,71.980003,71.980003,795900
2017-09-06,72.099998,72.699997,71.099998,72.120003,72.120003,720600
2017-09-07,72.349998,72.980003,72.129997,72.239998,72.239998,1138700
2017-09-08,72.389999,72.980003,71.800003,72.849998,72.849998,656400
2017-09-11,73.419998,75.410004,73.419998,74.800003,74.800003,1303900
2017-09-12,74.940002,75.750000,74.239998,75.629997,75.629997,641800
2017-09-13,75.629997,76.269997,75.330002,75.410004,75.410004,881600
2017-09-14,75.279999,75.889999,74.730003,75.230003,75.230003,601900
2017-09-15,74.849998,75.070000,74.269997,75.019997,75.019997,708000
2017-09-18,75.209999,76.180000,75.209999,75.970001,75.970001,609500
2017-09-19,76.129997,76.300003,75.059998,75.570000,75.570000,472600
2017-09-20,75.430000,75.529999,74.639999,75.250000,75.250000,836600
2017-09-21,75.500000,75.669998,74.540001,75.430000,75.430000,338900
2017-09-22,75.320000,75.889999,74.919998,75.580002,75.580002,346300
2017-09-25,75.580002,75.870003,73.269997,73.889999,73.889999,559200
2017-09-26,74.220001,74.699997,73.180000,73.830002,73.830002,415400
2017-09-27,74.349998,75.940002,73.910004,75.650002,75.650002,477800
2017-09-28,75.489998,75.779999,74.430000,74.570000,74.570000,477500
2017-09-29,74.599998,75.059998,74.010002,74.889999,74.889999,581700
2017-10-02,75.129997,75.610001,74.459999,75.389999,75.389999,401600
2017-10-03,75.449997,76.500000,75.139999,75.980003,75.980003,489900
2017-10-04,76.050003,76.269997,75.220001,76.120003,76.120003,397500
2017-10-05,76.410004,77.300003,76.029999,76.900002,76.900002,695900
2017-10-06,76.610001,77.470001,76.220001,77.379997,77.379997,460100
2017-10-09,77.440002,77.769997,77.150002,77.650002,77.650002,428700
2017-10-10,77.839996,78.139999,75.980003,76.230003,76.230003,618400
2017-10-11,76.540001,77.080002,75.809998,76.940002,76.940002,634600
2017-10-12,76.919998,77.900002,76.900002,77.220001,77.220001,440200
2017-10-13,77.800003,78.110001,77.459999,77.669998,77.669998,426600
2017-10-16,78.000000,78.410004,77.570000,78.330002,78.330002,426000
2017-10-17,78.410004,79.040001,78.360001,79.019997,79.019997,371200
2017-10-18,79.500000,79.730003,78.599998,78.669998,78.669998,325700
2017-10-19,78.389999,78.849998,77.910004,78.620003,78.620003,473600
2017-10-20,78.699997,79.820000,78.629997,78.779999,78.779999,581900
2017-10-23,79.680000,79.750000,78.849998,79.150002,79.150002,663300
2017-10-24,79.290001,79.449997,78.680000,78.860001,78.860001,321200
2017-10-25,78.769997,79.129997,77.680000,78.300003,78.300003,685800
2017-10-26,78.519997,79.650002,77.650002,79.379997,79.379997,738300
2017-10-27,79.830002,80.750000,78.680000,79.339996,79.339996,660400
2017-10-30,79.000000,80.139999,79.000000,79.529999,79.529999,707000
2017-10-31,80.110001,81.419998,79.709999,81.089996,81.089996,990600
2017-11-01,81.550003,81.739998,79.269997,80.760002,80.760002,1356300
2017-11-02,80.260002,82.320000,79.690002,82.169998,82.169998,1570800
2017-11-03,72.379997,75.379997,71.500000,74.599998,74.599998,6713800
2017-11-06,74.580002,74.660004,71.120003,71.400002,71.400002,2618100
2017-11-07,71.529999,71.930000,69.809998,70.269997,70.269997,2231300
2017-11-08,70.099998,71.389999,69.750000,71.250000,71.250000,1538000
2017-11-09,71.199997,71.709999,69.839996,71.639999,71.639999,772300
2017-11-10,71.379997,72.370003,71.080002,72.150002,72.150002,685200
2017-11-13,71.610001,71.699997,70.540001,71.239998,71.239998,740600
2017-11-14,71.120003,71.750000,70.900002,71.180000,71.180000,361100
2017-11-15,70.889999,72.949997,70.070000,70.349998,70.349998,566100
2017-11-16,70.970001,71.580002,69.690002,70.309998,70.309998,983300
2017-11-17,70.349998,70.959999,69.610001,70.190002,70.190002,858300
2017-11-20,70.139999,70.730003,69.910004,70.099998,70.099998,812500
2017-11-21,70.190002,70.830002,69.550003,69.680000,69.680000,868200
2017-11-22,69.680000,69.690002,68.599998,69.430000,69.430000,959200
2017-11-24,69.379997,70.320000,69.129997,70.070000,70.070000,204300
2017-11-27,69.980003,70.760002,69.959999,70.389999,70.389999,585900
2017-11-28,70.839996,71.480003,70.760002,70.940002,70.940002,713500
2017-11-29,70.919998,70.919998,68.370003,68.959999,68.959999,927000
2017-11-30,69.199997,70.559998,68.870003,70.300003,70.300003,670400
2017-12-01,69.870003,70.650002,69.400002,70.320000,70.320000,719200
2017-12-04,70.300003,70.680000,68.690002,68.769997,68.769997,860900
2017-12-05,68.449997,70.980003,68.449997,69.870003,69.870003,903100
2017-12-06,69.480003,70.910004,69.160004,70.760002,70.760002,463000
2017-12-07,70.470001,71.959999,70.320000,71.610001,71.610001,624400
2017-12-08,72.279999,72.610001,71.500000,71.589996,71.589996,459400
2017-12-11,71.790001,72.070000,70.940002,71.190002,71.190002,602600
2017-12-12,71.160004,71.599998,70.419998,70.669998,70.669998,516900
2017-12-13,70.830002,71.410004,69.949997,70.099998,70.099998,591900
2017-12-14,70.309998,70.570000,69.309998,69.389999,69.389999,674400
2017-12-15,69.559998,71.010002,69.209999,70.629997,70.629997,893000
2017-12-18,71.010002,71.839996,70.800003,71.059998,71.059998,590400
2017-12-19,71.360001,71.419998,70.370003,70.680000,70.680000,627800
2017-12-20,70.730003,70.940002,69.800003,70.059998,70.059998,407100
2017-12-21,70.489998,70.900002,70.260002,70.750000,70.750000,447000
2017-12-22,70.620003,70.620003,69.830002,70.190002,70.190002,291900
2017-12-26,70.120003,70.919998,69.790001,70.709999,70.709999,232400
2017-12-27,70.699997,71.250000,70.199997,70.570000,70.570000,326300
2017-12-28,70.589996,70.839996,70.120003,70.360001,70.360001,361200
2017-12-29,70.239998,70.410004,69.000000,69.199997,69.199997,518100
2018-01-02,69.849998,70.839996,69.790001,70.209999,70.209999,496400
2018-01-03,70.449997,71.699997,70.250000,71.610001,71.610001,642800
2018-01-04,70.440002,71.330002,69.750000,70.279999,70.279999,1215900
2018-01-05,70.699997,70.930000,70.150002,70.279999,70.279999,537600
2018-01-08,70.000000,70.930000,69.800003,70.629997,70.629997,524800
2018-01-09,70.739998,71.209999,69.949997,70.800003,70.800003,433300
2018-01-10,70.389999,72.839996,70.150002,72.690002,72.690002,648600
2018-01-11,73.000000,74.580002,73.000000,73.699997,73.699997,1022900
2018-01-12,73.800003,75.169998,73.269997,74.519997,74.519997,738300
2018-01-16,75.190002,75.669998,72.470001,73.199997,73.199997,700400
2018-01-17,73.199997,74.260002,72.430000,74.070000,74.070000,601200
2018-01-18,73.940002,74.150002,72.739998,73.040001,73.040001,531700
2018-01-19,73.139999,74.129997,72.980003,73.949997,73.949997,522100
2018-01-22,73.970001,74.660004,73.430000,74.419998,74.419998,685400
2018-01-23,74.110001,74.320000,72.709999,73.570000,73.570000,722200
